Streptococcus agalactiae 18RS21,NA,NA,NA,animal-associated habitat,342613,15605
Streptococcus agalactiae CJB111,NA,NA,NA,animal-associated habitat,342617,15607
Streptococcus agalactiae H36B,NA,NA,NA,animal-associated habitat,342615,15608
Shigella boydii BS512 CDC 3083-94,NA,NA,NA,animal-associated habitat,344609,15637
Stigmatella aurantiaca DW4/3-1,NA,NA,NA,plant-associated habitat,378806,15671
Staphylococcus xylosus C2a,NA,NA,NA,animal-associated habitat,1288,15714
Streptococcus salivarius JIM8777,NA,NA,NA,animal-associated habitat,347253,15715
Streptococcus salivarius JIM8780,NA,NA,NA,animal-associated habitat,347254,15724
Streptococcus iniae 9117,NA,NA,NA,animal-associated habitat,386894,16831
Streptococcus mitis NCTC 12261,NA,NA,NA,animal-associated habitat,246201,173
Streptococcus suis 05HAH33,NA,NA,NA,animal-associated habitat,391297,17157
Streptococcus pneumoniae SP3-BS71,NA,NA,NA,animal-associated habitat,406556,17957
Streptococcus pneumoniae SP6-BS73,NA,NA,NA,animal-associated habitat,406557,17959
Streptococcus pneumoniae SP9-BS68,NA,NA,NA,animal-associated habitat,406558,17961
Streptococcus pneumoniae SP11-BS70,NA,NA,NA,animal-associated habitat,406559,17963
Synechococcus  PCC 7002,NA,NA,NA,sediment,32049,28247
Streptococcus equi,NA,NA,NA,organism-associated habitat,40041,12988
Erythrobacter sp. NAP1,39.6 N 72.45 W,NA,NA,marine habitat,237727,13512
Leeuwenhoekiella blandensis MED217,41.67 N 2.8 E,1.0 m,NA,marine habitat,398720,13573
Marinomonas sp. MED121,41.67 N 2.8 E,1.0 m,NA,marine habitat,314277,13587
Roseobacter sp. MED193,41.67 N 2.8 E,1.0 m,NA,marine habitat,314262,13590
Vibrio sp. MED222,41.67 N 2.8 E,1.0 m,NA,marine habitat,314290,13616
Stenotrophomonas sp. SKA14,58.94 N 11.08 E,4.0 m,NA,marine habitat,391601,19369
Photobacterium sp. SKA34,58.94 N 11.08 E,4.0 m,NA,marine habitat,121723,13566
Loktanella vestfoldensis SKA53,58.94 N 11.08 E,4.0 m,NA,marine habitat,314232,13444
Sphingomonas sp. SKA58,58.94 N 11.08 E,4.0 m,NA,marine habitat,314266,13584
Sulfitobacter sp. NAS-14.1,33.05 N 74.05 W,NA,NA,marine habitat,314267,13591
Nitrosococcus oceani AFC-27 (= Nc9),43 N 155 W,NA,NA,marine habitat,314279,13547
Oceanobacillus iheyensis HTE831,27.7 N 126.95 E,1050.0 m,NA,sediment,221109,284
Pyrococcus abyssi GE5,15 N 170 E,2000.0 m,NA,hydrothermal vent,272844,179
Pyrobaculum aerophilum IM2,40.695 N 13.925 E,NA,NA,extreme habitat,178306,172
Pyrococcus furiosus JCM 8422,38.424 N 14.974 E,NA,NA,extreme habitat,186497,287
Pyrococcus horikoshii OT3,27.55 N 126.93 E,1447.5 m,NA,hydrothermal vent,70601,207
Prochlorococcus marinus CCMP1986 (MED4),43.2 N 6.9 E,NA,NA,marine habitat,59919,213
Prochlorococcus marinus MIT9313,37.5 N 68.2 W,135.0 m,NA,marine habitat,74547,220
Prochlorococcus marinus CCMP1375 (SS120),29 N 64.4 W,NA,NA,marine habitat,167539,419
Candidatus Pelagibacter candidatus pelagibacter ubique HTCC1062,44.652 N 124.412 W,NA,NA,marine habitat,335992,13989
Alcanivorax sp. DG881,42.89 S 147.78 E,NA,NA,marine habitat,236097,19279
Polaribacter irgensii 23-P,65.25 S 64.27 W,NA,NA,marine habitat,313594,13451
Rhodopirellula baltica SH 1,54.5 N 10.3 E,NA,NA,marine habitat,243090,413
Oceanobacter sp. RED65,29.85 N 35.57 W,1.0 m,NA,marine habitat,207949,13562
Silicibacter pomeroyi DSS-3,30.8 N 81 W,NA,NA,marine habitat,246200,281
Salinibacter ruber M31,39.4 N 3.2 E,NA,NA,aquatic habitat,309807,16159
Synechococcus  WH8102,22.495 N 65.6 W,NA,NA,marine habitat,84588,230
Microcoleus chthonoplastes PCC 7420,41.52 N 70.68 W,NA,NA,marine habitat,118168,19325
Acaryochloris sp. CCMEE 5410,33 N 116 W,NA,NA,marine habitat,310037,16707
Erythrobacter sp. SD-21,32.7 N 117.17 W,10.0 m,NA,sediment,161528,19305
Photobacterium profundum 3TCK,32 N 117 W,NA,NA,marine habitat,314280,13563
Prochlorococcus marinus MIT9303,34.75 N 66.18 W,100.0 m,NA,marine habitat,59922,13496
Prochlorococcus marinus MIT9301,34.17 N 66.3 W,90.0 m,NA,marine habitat,167546,15746
Synechococcus sp. PCC 7335,31.32 N 113.53 W,NA,NA,marine habitat,91464,19377
Prochlorococcus marinus MIT9202,12 S 145.42 W,79.0 m,NA,marine habitat,93058,19343
Vibrio fischeri MJ11,34 N 132 E,NA,NA,animal-associated habitat,388396,19393
Thermotoga maritima MSB8,38.41 N 15.01 E,NA,NA,extreme habitat,243274,111
Shewanella benthica KT99  PT99,20 S 173 W,NA,NA,marine habitat,314608,13387
Nitrobacter  Nb-311A,8.8 S 13.23 E,NA,NA,marine habitat,314253,13538
Thermococcus barophilus MP,23 N 44 W,3550.0 m,NA,hydrothermal vent,391623,19379
Cyanothece sp. CCY 0110,6.14 S 39.46 E,10.0 m,NA,marine habitat,391612,18951
Ruegeria sp. R11,33.99 S 151.27 E,NA,NA,marine habitat,439497,19365
Synechococcus sp. RS9917 (= RCC556),29.47 N 34.92 E,10.0 m,NA,marine habitat,221360,13555
Synechococcus sp. RS9916 (= RCC555),29.47 N 34.92 E,10.0 m,NA,marine habitat,221359,13557
